FBgn0040827	42	FBgn0040827	196	-2.1957870647542785	2.1957870647542785
FBti0059838	4	FBti0059838	11	-1.2630344058337937	1.2630344058337937
FBti0020031	114	FBti0020031	22	2.321928094887362	2.321928094887362
FBti0061050	3	FBti0061050	15	-2.0	2.0
FBgn0266417	39	FBgn0266417	86	-1.121015400961366	1.121015400961366
FBgn0001225	400	FBgn0001225	155	1.362056207592672	1.362056207592672
FBgn0000567	94	FBgn0000567	258	-1.446952679355606	1.446952679355606
FBgn0263569	4	FBgn0263569	13	-1.4854268271702418	1.4854268271702418
FBgn0001224	577	FBgn0001224	188	1.6126832582796062	1.6126832582796062
FBgn0036181	13	FBgn0036181	29	-1.0995356735509143	1.0995356735509143
FBgn0036287	17	FBgn0036287	2	2.584962500721156	2.584962500721156
FBti0020108	95	FBti0020108	24	1.9411063109464315	1.9411063109464315
FBgn0014343	4	FBgn0014343	13	-1.4854268271702418	1.4854268271702418
FBti0020099	103	FBti0020099	30	1.746243407754217	1.746243407754217
FBgn0053169	35	FBgn0053169	14	1.2630344058337937	1.2630344058337937
FBgn0000116	798	FBgn0000116	293	1.4423793480916123	1.4423793480916123
FBgn0001226	1280	FBgn0001226	371	1.783895949233615	1.783895949233615
RR50960_transposable_element	15	RR50960_transposable_element	6	1.1926450779423958	1.1926450779423958
FBgn0020248	41	FBgn0020248	11	1.8073549220576042	1.8073549220576042
FBti0062016	26	FBti0062016	3	2.7548875021634687	2.7548875021634687
FBgn0267455	7	FBgn0267455	18	-1.2479275134435857	1.2479275134435857
FBgn0036821	109	FBgn0036821	480	-2.1285333702453824	2.1285333702453824
FBgn0058354	46	FBgn0058354	22	1.0310268956206246	1.0310268956206246
FBgn0036155	31	FBgn0036155	70	-1.149747119504682	1.149747119504682
FBti0020264	17	FBti0020264	36	-1.0395283641866373	1.0395283641866373
FBgn0036926	12	FBgn0036926	40	-1.6571122864769916	1.6571122864769916
RR48341_transposable_element	49	RR48341_transposable_element	6	2.8365012677171206	2.8365012677171206
FBgn0035932	37	FBgn0035932	5	2.662965012722429	2.662965012722429
FBti0020218	25	FBti0020218	7	1.7004397181410922	1.7004397181410922
RR51007_transposable_element	71	RR51007_transposable_element	14	2.263034405833794	2.263034405833794
FBgn0016715	31	FBgn0016715	124	-1.965784284662087	1.965784284662087
FBgn0035969	13	FBgn0035969	2	2.222392421336448	2.222392421336448
FBgn0040786	16	FBgn0040786	7	1.0874628412503393	1.0874628412503393
FBgn0263617	11	FBgn0263617	25	-1.1154772174199359	1.1154772174199359
FBgn0035311	15	FBgn0035311	33	-1.0874628412503393	1.0874628412503393
FBgn0029167	866	FBgn0029167	3763	-2.1181627295067016	2.1181627295067016
FBgn0003089	5	FBgn0003089	14	-1.3219280948873622	1.3219280948873622
FBgn0035968	250	FBgn0035968	119	1.0646529583422535	1.0646529583422535
FBgn0035243	25	FBgn0035243	11	1.1154772174199359	1.1154772174199359
FBgn0262260	1	FBgn0262260	16	-3.0874628412503395	3.0874628412503395
FBti0020201	33	FBti0020201	6	2.2801079191927354	2.2801079191927354
FBgn0052845	15	FBgn0052845	6	1.1926450779423958	1.1926450779423958
FBgn0286037	6	FBgn0286037	15	-1.1926450779423958	1.1926450779423958
RR43083_transposable_element	138	RR43083_transposable_element	58	1.236298023361666	1.236298023361666
FBgn0036896	275	FBgn0036896	556	-1.0130090605618627	1.0130090605618627
FBgn0087007	131	FBgn0087007	63	1.0443941193584534	1.0443941193584534
FBti0063624	21	FBti0063624	2	2.8744691179161412	2.8744691179161412
FBgn0036560	13	FBgn0036560	4	1.4854268271702418	1.4854268271702418
FBgn0262870	11	FBgn0262870	30	-1.369233809665719	1.369233809665719
FBgn0267615	3	FBgn0267615	14	-1.9068905956085185	1.9068905956085185
FBgn0085284	44	FBgn0085284	21	1.0324214776923775	1.0324214776923775
FBgn0264475	101	FBgn0264475	559	-2.4568576749734707	2.4568576749734707
FBgn0026376	530	FBgn0026376	1245	-1.2305203022198483	1.2305203022198483
FBgn0264574	19	FBgn0264574	8	1.15200309344505	1.15200309344505
FBgn0267534	11	FBgn0267534	1	2.584962500721156	2.584962500721156
FBgn0267220	11	FBgn0267220	4	1.2630344058337937	1.2630344058337937
FBgn0036909	80	FBgn0036909	37	1.0919224894410393	1.0919224894410393
FBgn0265931	6	FBgn0265931	16	-1.2801079191927354	1.2801079191927354
FBgn0036576	247	FBgn0036576	547	-1.1438357725736514	1.1438357725736514
FBgn0001258	1482	FBgn0001258	694	1.0934337148437605	1.0934337148437605
FBgn0267635	151	FBgn0267635	63	1.2479275134435854	1.2479275134435854
FBgn0262733	419	FBgn0262733	114	1.8687554667217474	1.8687554667217474
FBgn0001085	11	FBgn0001085	2	2.0	2.0
FBti0062666	14	FBti0062666	35	-1.2630344058337937	1.2630344058337937
FBgn0034880	18	FBgn0034880	7	1.2479275134435854	1.2479275134435854
FBgn0083983	70	FBgn0083983	27	1.3423921974470778	1.3423921974470778
FBgn0010620	18	FBgn0010620	8	1.078002512001273	1.078002512001273
FBgn0015371	157	FBgn0015371	344	-1.1266718034884284	1.1266718034884284
FBgn0033763	25	FBgn0033763	53	-1.0544477840223765	1.0544477840223765
FBgn0035076	32	FBgn0035076	9	1.722466024471091	1.722466024471091
FBgn0265011	31	FBgn0265011	76	-1.2667865406949013	1.2667865406949013
FBti0018967	206	FBti0018967	81	1.3359349528812416	1.3359349528812416
FBgn0015522	52	FBgn0015522	127	-1.2720795454368008	1.2720795454368008
FBgn0050033	20	FBgn0050033	7	1.3923174227787602	1.3923174227787602
FBgn0283437	6991	FBgn0283437	2270	1.6223774787937106	1.6223774787937106
FBgn0050359	52	FBgn0050359	20	1.3356030317844387	1.3356030317844387
FBgn0033446	33	FBgn0033446	77	-1.197939377611909	1.197939377611909
FBgn0033775	52	FBgn0033775	10	2.268488835925902	2.268488835925902
FBgn0034639	17	FBgn0034639	7	1.1699250014423124	1.1699250014423124
FBgn0034736	26	FBgn0034736	271	-3.332575339086871	3.332575339086871
